,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT),SUM(SALES_VALUE_TOT)
,2020-04,00000000000006313101,63280.02,23520549.75
,2020-04,00000151200016800300,4874.92,195283386.7
,2020-05,00000171407777210200,201.79,7164099.65
,2020-05,00000471100053400300,215.6,8617432
,2020-05,00000471307508130200,922.79,33609210.08
,2020-05,00000451103305400300,11.34,447930
,2020-05,00000471100050600100,46.14,1947108
,2020-06,00000461800012330201,222.6,8791890.2
,2020-06,00000171406565100700,633.16,20404870.2
,2020-06,00000451100025330200,1975.3,73021059.6
,2020-06,00000151200020800300,6743.01,260674181.5
,2020-06,00000151200025800300,5094.94,194679496.6
,2020-02,00000471100045301200,105.82,3977488
,2020-03,00000151200020810500,1176.14,49872648.99
,2020-03,00000000000614210500,89.42,3166097
,2020-04,00000151200020800300,2110.32,84566807.74
,2020-05,00000451100023710100,569.46,23901004
,2020-05,00000161200008810501,125.99,5487462.97
,2020-05,00000000000006311303,772.3,6934590
,2020-05,00000000000004500023,2940.1,53116776
,2020-05,00000471310008130200,73.89,2572605
,2020-05,00000171620075130205,196.68,6943758
,2020-05,00000000000615210200,219.06,7429564
,2020-03,00000451100042330200,331.51,12829682.65
,2020-03,00000461850508030099,105.96,2703425
,2020-04,00000151200032800300,998.07,40881288.61
,2020-05,00000169900000999999,61.63,1083802.05
,2020-05,00000000000006213200,25210.14,523933752
,2020-04,00000000000006411800,49.44,2350872
,2020-04,00000471100045330200,8.46,323325
,2020-04,00000471100065330200,5,197625
,2020-05,00000000000611100716,192.28,5923918
,2020-05,00000471100056330200,335.05,12270151.37
,2020-05,00000171407777330800,60.74,2135011
,2020-05,00000171407777211000,28.5,994650
,2020-06,00000471100071400300,323.59,12828090.8
,2020-05,00000451103305330200,210.72,7492667
,2020-06,00000000000006313101,110874.78,48990326.59
,2020-06,00000000000006321306,408.18,2111610
,2020-01,00000471100053330226,25.95,1025673.75
,2020-03,00000451100036400100,31.48,1213239.2
,2020-05,00000000000006211903,20.82,666240
,2020-06,00000161200010800302,3370.61,130330919.9
,2020-06,00000461800505301201,1652.95,64631733
,2020-03,00000461800012301501,106.14,4289489
,2020-03,00000471100056330226,36.85,1434614
,2020-03,00000161800505301201,217.76,8387041.9
,2020-05,00000171406565331000,203.6,7273012
,2020-05,00000171309008130200,27.67,1021842
,2020-06,00000451100032130200,588.63,20529606
,2020-06,00000161200012800301,7384.87,286865941.2
,2020-03,00000451120064710100,2245.65,92467138.97
,2020-04,00000000000614050016,444.1,11813060
,2020-04,00000000000004500060,31.94,720247
,2020-03,00000171409090100700,179.98,6461600.05
,2020-05,00000161850514030012,139.14,3502338
,2020-05,00000000000611100707,97.96,2331448
,2020-05,00000000000613100500,11.04,374808
,2020-06,00000171406565400500,91.4,3380660
,2020-02,00000000000615040000,49.02,1561287
,2020-02,00000171409090409900,25.3,894355
,2020-01,00000000000613400300,14.86,563059.2
,2020-02,00000171406565400200,31.18,1117803
,2020-03,00000000000614050100,56.82,1710169.4
,2020-05,00000161800012400301,2.36,97468
,2020-06,00000171100060330200,134.7,5061052.1
,2020-06,00000471100063330200,145.44,5392538.8
,2020-03,00000471100053400500,264.35,9911546
,2020-05,00000461800505520601,58.46,2273992.6
,2020-04,00000472115080130200,60.66,2306899.8
,2020-05,00000171406565330204,30.28,998028.8
,2020-04,00000171100090400300,3.32,135456
,2020-03,00000171407777330850,371.69,14603818
,2020-05,00000000000006211902,41.8,1421200
,2020-02,00000171310010130200,3.33,127681
,2020-03,00000171406565400304,31.24,1188994.4
,2020-03,00000171100063330200,6.28,245234
,2020-03,00000171100065400330,121.87,4972436.05
,2020-03,00000000000006211901,103.7,4935700
,2020-01,00000471100050401026,22.66,859040.6
,2020-02,00000171406565410100,1.94,75951
,2020-03,00000171407777331000,199.3,7962400
,2020-03,00000461800012325201,2.03,92771
,2020-03,00000171100063401130,24.92,971630.8
,2020-02,00000461800010110101,10.46,410032
,2020-05,00000000000614700200,95.8,3376950
,2020-01,00000461800007500301,4.2,162120
,2020-03,00000171407777401000,9.86,346776.2
,2020-02,00000471100058330226,30.18,1201164
,2020-03,00000451900032301501,19.02,755094
,2020-07,00000461800008301201,1863.03,68171926.5
,2020-07,00000161800006301201,372.21,13602878
,2020-07,00000451100028330200,2466.83,89181165.33
,2020-06,00000000000623345100,782.46,28450619.4
,2020-06,00000171406565400300,507.55,19388180.9
,2020-06,00000451100020400300,151.27,6046709.25
,2020-07,00000000000004500023,1179.68,22059020
,2020-07,00000000000614100700,32281.31,963720563.2
,2020-07,00000471100056400300,655.98,25740786.85
,2020-07,00000171407777210200,60.18,2111457
,2020-07,00000451900022330201,939.33,32486669.7
,2020-07,00000461800016301501,1968.24,68546943.7
,2020-06,00000461800007530201,1904.79,73512866
,2020-06,00000471100050600200,93.42,3987383.6
,2020-06,00000471100058330200,329.48,10876917.95
,2020-07,00000461800505520301,1319.38,49819784
,2020-06,00000471306506130200,2319.84,82699526.25
,2020-07,00000171409090330200,269.58,9028702.3
,2020-07,00000471100063401100,15.06,590352
,2020-07,00000471100056600200,266.25,11118160.5
,2020-07,00000471310010130200,1403.56,50402297.39
,2020-07,00000171407777100600,22.42,679326
,2020-07,00000000000612401000,150.9,4796227.2
,2020-07,00000451100040410300,10.68,423996
,2020-07,00000161200012120201,441.54,16276118
,2020-06,00000000000006211601,1655.28,29845620
,2020-06,00000451900028330201,42,1617750
,2020-07,00000471100045400326,35.14,1370460
,2020-07,00000471100056400326,78.14,2997026
,2020-07,00000471100053330226,51.85,1893831.6
,2020-07,00000471100050130200,52.63,1969486
,2020-07,00000171409090210200,217.61,7842216.7
,2020-06,00000161200012810501,31.86,1346460
,2020-07,00000171407777330850,64.52,2413048
,2020-07,00000000000615210500,348.46,11421081.6
,2020-07,00000451120064710100,2218.58,90481614.3
,2020-06,00000451100023710100,351.51,14798571
,2020-07,00000451100036400300,109.76,4432962.05
,2020-07,00000171100060401130,265.01,10247825.6
,2020-07,00000461800012301501,764.68,27029668.3
,2020-07,00000461800008530201,465.46,16525580.1
,2020-07,00000000000614050016,168.48,4894344
,2020-07,00000161200012810503,2.41,101824.91
,2020-07,00000000000006211900,479.66,15811558.8
,2020-07,00000461800007520701,320.5,11400156.6
,2020-06,00000000000615210119,27.18,800451
,2020-06,00000161200010120201,125.74,4903860
,2020-06,00000000000611100507,267.08,6062716
,2020-07,00000161200012810501,181.56,7094530.5
,2020-07,00000171100063030100,11.57,373930.83
,2020-07,00000000000615211000,74.2,2597000
,2020-06,00000471100045331600,163,5726238.5
,2020-06,00000471309006130200,69.09,2546730
,2020-06,00000471100071330226,9.18,342414
,2020-07,00000000000612330200,97.78,3006735
,2020-07,00000000000614400500,643.92,22506858
,2020-07,00000000000614210500,1045.54,34429008.4
,2020-06,00000000000615210200,93,3132315
,2020-06,00000000000006211602,24.42,652014
,2020-06,00000171407777350100,200.71,7405270
,2020-06,00000471100053400326,2.16,86400
,2020-06,00000171500150130205,246.97,8448843.7
,2020-07,00000171100068400330,10.36,423810.25
,2020-07,00000471100050610300,42.05,1677547
,2020-06,00000471100071130226,4.7,178130
,2020-06,00000451100036332000,142.46,5328004
,2020-06,00000981306506130200,6.74,267375.8
,2020-07,00000981200012800300,347.66,13206233.7
,2020-06,00000161200010800102,1.49,61373.1
,2020-06,00000471100053130200,47.26,1658362.7
,2020-06,00000171409090400400,51.36,1846392
,2020-06,00000000000615100716,31.8,949230
,2020-06,00000171615075130205,15.12,551880
,2020-10,00000000000006313101,123133.98,56610618.54
,2020-08,00000151200016800300,9125.6,350394335.4
,2020-08,00000000000004500016,3888.04,92602742
,2020-08,00000171100080330200,1382.07,51293190.35
,2020-08,00000451100025130200,2145.86,79686323.65
,2020-08,00000451100040330200,664.2,24562619.45
,2020-08,00000471500125130200,95.11,3251085.5
,2020-10,00000461800010110101,151.98,6412498.6
,2020-10,00000461800012301501,25.04,1096803
,2020-10,00000000000006219105,126.48,2751184
,2020-10,00000171310008130200,107.36,4257919
,2020-08,00000461800505520901,350.07,13687228.4
,2020-08,00000981200012800300,1435.78,54252027.5
,2020-09,00000471100063600100,159.89,6793098.6
,2020-09,00000471104605330200,1762.04,66229367.98
,2020-09,00000451900020130201,757.09,29906487.7
,2020-09,00000151200032800300,5896.62,227156748.1
,2020-10,00000471100053600200,80.13,3593387.2
,2020-07,00000461800505300101,333.82,12494457.4
,2020-08,00000471307508130200,193.15,7209037.58
,2020-08,00000000000611100516,2161.26,57818926.8
,2020-08,00000471100053400300,1061.98,41806451
,2020-08,00000461800007520901,51.78,2133336
,2020-10,00000451100025130200,365.8,14989804.78
,2020-10,00000461850508070099,186.46,6957000
,2020-10,00000471100068330200,406.41,15207955.1
,2020-11,00000471100071330200,31.33,1336559.5
,2020-11,00000471100053400300,1277.25,55732890.1
,2020-08,00000171100090400700,38.74,1509143
,2020-09,00000000000006211901,239.6,7079914
,2020-09,00000461800505520701,71.64,3028892
,2020-09,00000171407777400300,1070.13,42073013.5
,2020-10,00000171407777100700,279.55,10377791.18
,2020-10,00000171409090400100,420.56,15729189.8
,2020-08,00000451100020400300,203.3,8275087.45
,2020-08,00000461800014330201,403.44,15298201.8
,2020-08,00000451900028330201,75.74,2823944.5
,2020-09,00000461800505520101,778.51,33495286.6
,2020-10,00000471104605400300,1749.88,73006909.1
,2020-10,00000461800007301201,151.44,6288796
,2020-08,00000461800505520601,300.37,10808991
,2020-09,00000000000623345100,1031.44,39205119
,2020-09,00000451100025130200,1423.72,54761309.05
,2020-10,00000171409090400300,249.62,9740170.4
,2020-10,00000171409090100700,380.2,13370006
,2020-10,00000161200008810501,393.28,17170505.91
,2020-09,00000451100032130200,776.98,30428310.9
,2020-09,00000161200012810502,88.41,3748530.4
,2020-08,00000000000615330200,46.08,1594686
,2020-08,00000151200025800305,134.55,4039350
,2020-10,00000000000006321102,322.62,129048
,2020-09,00000000000615100700,93.72,3167109
,2020-09,00000171406565100704,175.72,6143171.2
,2020-10,00000151200016800305,404.2,11014450
,2020-08,00000471100058610326,24.14,962944.6
,2020-08,00000471100053400200,13.5,513000
,2020-08,00000981607540130200,401.42,15936374
,2020-08,00000171407777100700,808.12,26740834.8
,2020-08,00000171100090400300,227.81,9168899.6
,2020-10,00000451100028330226,10.04,411640
,2020-09,00000221014028400300,420.94,17695287
,2020-09,00000461800008301201,274.6,10664648
,2020-09,00000000000614400300,118.06,4241640
,2020-09,00000151200032800305,114.42,3455484
,2020-08,00000451103305330200,35.68,1360115.2
,2020-10,00000151200020800305,144.04,3989908
,2020-10,00000171406565400100,94.26,3760294
,2020-10,00000471307506130200,46.03,1718375
,2020-09,00000171406565400400,320.75,12305603.9
,2020-08,00000471100056301526,21.22,786837.6
,2020-08,00000451100040400326,18.32,736464
,2020-08,00000171409090100700,301.75,10129710.5
,2020-10,00000471100056400326,17.56,734008
,2020-09,00000171406565331000,527.31,20538724.5
,2020-08,00000471104605610300,278.05,11058955
,2020-08,00000000000612100716,145.38,4195869.4
,2020-10,00000461800007110101,265.11,10894337.6
,2020-10,00000471100056401000,276,11536800
,2020-08,00000451100040130226,28.56,1076712
,2020-08,00000000000006321102,411.82,164728
,2020-07,00000451100036330226,22.9,798294
,2020-08,00000471100063130200,223.92,8614110.15
,2020-10,00000161800505130201,185.67,7767428.8
,2020-09,00000000000612100716,282.72,8595503
,2020-09,00000471104605400700,3.94,158388
,2020-07,00000000000612100716,8,223200
,2020-09,00000171406565350100,56.12,1779004
,2020-09,00000161200010810502,36.14,1533258.8
,2020-10,00000000000006411800,74.68,3440254
,2020-11,00000471100068330200,680.37,26258705.4
,2020-11,00000461800007530101,812.83,37408111.2
,2020-09,00000471100045400700,6.16,247632
,2020-08,00000471100053400500,14.32,545019.2
,2020-10,00000471100071330226,192.71,7396735.8
,2020-11,00000471100071610100,58.94,2275553.4
,2020-11,00000000000006219103,751.35,5116764.5
,2020-11,00000000000614100700,236.19,8284273.9
,2020-09,00000151116038030099,57.24,1900368
,2020-08,00000171100075130200,121.36,4715035.25
,2020-08,00000161200008800102,19.5,836925
,2020-08,00000461800008301501,8.34,311916
,2020-08,00000171406565331000,155.74,5594040.2
,2020-08,00000221014028400300,36.6,1539948
,2020-09,00000461800007330201,57.99,2459182
,2020-10,00000471104605130200,146.55,5620351.3
,2020-09,00000171620075130200,113.44,4373112
,2020-09,00000451100022330200,57.94,2271695.6
,2020-07,00000981520000130200,107.66,3947892.2
,2020-09,00000451100040330200,203.54,7932803.23
,2020-07,00000451100022400304,29.36,1083971.2
,2020-09,00000000000613400100,58.3,1960662.2
,2020-09,00000000000615409900,49.44,1564776
,2020-08,00000171406565400400,598.26,21554616.6
,2020-10,00000471100063400326,4.22,164284.6
,2020-08,00000000000611050100,22.4,598080
,2020-09,00000471307508130200,65.57,2485088
,2020-09,00000451100028400326,13.14,557136
,2020-07,00000171100060400330,11.78,458242
,2020-08,00000171409090210200,170.76,5887731.6
,2020-09,00000000000613400400,103.19,4263640
,2020-09,00000171407777330800,66.66,2464855.8
,2020-07,00000461800008501401,61.77,2218160.7
,2020-09,00000471100045400300,11.34,461538
,2020-09,00000000000614400100,151.44,4543200
,2020-10,00000000000614400400,23.48,850210.8
,2020-10,00000000000612100716,216.94,6593895
,2020-08,00000169900000999999,22,397100
,2020-09,00000000000612100516,59.1,1858695
,2020-10,00000471100068400326,27.5,1070575
,2020-08,00000471100058610300,1.28,53888
,2020-09,00000461800505310301,2.05,91430
,2020-08,00000171409090410300,70.91,2518341.6
,2020-11,00000171406565100700,12432.15,412418770.2
,2020-10,00000151116038030099,57.66,1850886
,2020-11,00000471306508130200,278.84,11098996
,2020-11,00000471104605610300,153.49,6526942.4
,2020-11,00000161200012800101,1528.04,61758546.4
,2020-07,00000000000611050100,25.78,688326
,2020-11,00000161200010810501,573.36,25344098.39
,2020-07,00000451900032301501,25.42,892242
,2020-08,00000451100032400200,15.74,583324.4
,2020-08,00000161800012400301,3.63,117975
,2020-07,00000000000613100500,18.34,522690
,2020-11,00000161200012120201,639.5,25819672
,2020-11,00000000000006211411,1031.38,20627600
,2020-11,00000151116038030099,78.72,2526912
,2020-11,00000171615075130200,121.11,4933139.85
,2020-11,00000171406565211000,276.58,11267463.9
,2020-07,00000471100045400500,49.44,1963437.5
,2020-08,00000161800010301501,8.43,269760
,2020-11,00000461800505300101,441.28,21196256.85
,2020-11,00000471100050331600,253.26,10892497.8
,2020-10,00000000000615400700,34.36,1238678
,2020-11,00000461800007520501,825.98,36463161.71
,2020-11,00000151100016330200,494.71,21016415.5
,2020-07,00000461800007520201,2.06,72306
,2020-09,00000171407777210200,24.73,969256.15
,2020-10,00000451100020130200,48.5,1957421.2
,2020-11,00000171409090210100,1921.36,74307853.13
,2020-08,00000171409090040000,10.18,330839.82
,2020-08,00000000000615210204,94.6,3297756
,2020-09,00000171100090400300,9.8,398860
,2020-07,00000451900022400201,29.24,1034218.8
,2020-10,00000000000612100600,30.94,1056601
,2020-11,00000461800007301301,260.49,11380086.8
,2020-07,00000000000614210200,32.2,1015910
,2020-09,00000471100060330226,31.42,1231664
,2020-09,00000451100040400326,37.76,1527912
,2020-09,00000171100080020000,16.2,576720
,2020-10,00000000000615400400,29.7,1089990
,2020-09,00000471100050400700,5.82,233964
,2020-09,00000451100032400300,7.58,308506
,2020-09,00000000000623405300,34.58,1191281
,2020-09,00000451103305610300,35.18,1544402
,2020-10,00000451100036020000,6.64,175296
,2020-09,00000000000614400700,15.02,529455
,2020-12,00000000000004500060,11730.02,331287003
,2020-12,00000461800505310301,2192.69,115329019.4
,2020-12,00000151200020800300,21891.25,1095707149
,2020-11,00000151100025400700,385.27,17700126.2
,2020-11,00000161800010301501,1185.58,52561572.46
,2020-11,00000461800007301601,1273.4,57373162.6
,2020-11,00000171407777211000,429.71,17422729.61
,2020-11,00000461800016301501,637.01,27719455.1
,2020-11,00000451100020330200,325.22,13882333.4
,2020-11,00000451900020330201,498.29,21722553.4
,2020-11,00000461800014301501,62.39,2931928
,2020-12,00000451100028400300,3240.17,157512642.8
,2020-12,00000161800010330201,359.88,17807515
,2020-12,00000000000614100500,136.04,5325818
,2020-12,00000000000006321309,1732.22,4528068.6
,2021-01,00000161200010800302,1470.55,81293019.36
,2021-01,00000451100040330200,2211.29,108618995.5
,2021-01,00000471100056400300,1327.53,67734146.5
,2021-01,00000000000006313101,266498.06,140911929.6
,2021-01,00000000000615100716,217,8635340.4
,2021-01,00000471100045400100,123.54,6541249.5
,2021-01,00000451100032400300,291.75,14947391.2
,2021-02,00000451100040330200,1151.91,56833813.6
